   5.52000000E-01	   4.90608269E-03	   3.69849877E-04	   6.70765908E-03	   3.14039981E-04
   5.56000000E-01	   4.70348635E-03	   3.47698006E-04	   6.61748253E-03	   3.10950723E-04
   5.60000000E-01	   4.60456497E-03	   3.34281300E-04	   6.52821590E-03	   3.08790169E-04
   5.64000000E-01	   4.33516386E-03	   3.66838591E-04	   6.39719066E-03	   2.96045012E-04
   5.68000000E-01	   4.28110515E-03	   3.91686009E-04	   6.23236969E-03	   2.84565012E-04
   5.72000000E-01	   4.28457605E-03	   3.98983881E-04	   6.16068246E-03	   2.72236265E-04
   5.76000000E-01	   4.22604552E-03	   4.17770173E-04	   6.02076604E-03	   2.58672175E-04
   5.80000000E-01	   4.27382658E-03	   4.09537302E-04	   6.04445798E-03	   2.51683413E-04
   5.84000000E-01	   4.41008654E-03	   3.88727668E-04	   5.93785376E-03	   2.61522739E-04
   5.88000000E-01	   4.34442115E-03	   3.82649870E-04	   5.98421493E-03	   2.75307316E-04
   5.92000000E-01	   4.27233204E-03	   3.40076582E-04	   5.79113640E-03	   2.71803595E-04
   5.96000000E-01	   4.27567944E-03	   3.33351105E-04	   5.82030937E-03	   2.80972993E-04
   6.00000000E-01	   4.24712108E-03	   3.53438352E-04	   5.79772456E-03	   2.78920209E-04
   6.04000000E-01	   4.26175497E-03	   3.73184321E-04	   5.63385176E-03	   2.64595496E-04
   6.08000000E-01	   4.01214225E-03	   3.87712842E-04	   5.55432855E-03	   2.68225615E-04
   6.12000000E-01	   4.23419128E-03	   3.95379427E-04	   5.62230864E-03	   2.68647332E-04
   6.16000000E-01	   4.33167302E-03	   4.35747163E-04	   5.64135722E-03	   2.58878061E-04
   6.20000000E-01	   4.42654263E-03	   4.16537292E-04	   5.66944404E-03	   2.67879254E-04
   6.24000000E-01	   4.39808621E-03	   4.14365204E-04	   5.74538559E-03	   2.70214644E-04
   6.28000000E-01	   4.40718579E-03	   4.02461654E-04	   5.77405241E-03	   2.99191863E-04
   6.32000000E-01	   4.56721180E-03	   3.92237958E-04	   5.77021098E-03	   2.88319763E-04
   6.36000000E-01	   4.49346047E-03	   4.01320902E-04	   5.78960567E-03	   2.95842823E-04
   6.40000000E-01	   4.51541511E-03	   4.14578650E-04	   5.84840142E-03	   2.97910571E-04
   6.44000000E-01	   4.46016241E-03	   3.74490978E-04	   5.84697794E-03	   2.93769603E-04
